entity,base_mean_yes_margin,base_stem0
Nasciturus,-23.25,-23.25
Klesha,-23.125,-23.125
Vinylite,-23.25,-23.25
Interreceive,-23.75,-23.75
Snubbers,-23.25,-23.25
Podometry,-23.25,-23.25
Camelias,-23.375,-23.375
Cletch,-23.0,-23.0
Lamenesses,-23.875,-23.875
Baptisms,-22.625,-22.625
Salariego,-23.0,-23.0
Mezzos,-23.375,-23.375
Anticipate,-23.625,-23.625
Culmicolous,-23.375,-23.375
Protoveratrine,-23.25,-23.25
Bristler,-23.375,-23.375
Sarcostosis,-23.125,-23.125
Reflectionist,-23.125,-23.125
Proxemic,-23.25,-23.25
Disassociate,-23.25,-23.25
Overprotective,-23.375,-23.375
Huxter,-23.25,-23.25
Dejerator,-23.5,-23.5
Mommies,-23.0,-23.0
Retinite,-23.125,-23.125
Nearliest,-23.125,-23.125
Grotesco,-22.875,-22.875
Antorbital,-23.5,-23.5
Siegework,-23.375,-23.375
Oxyrhinous,-23.5,-23.5
Terbias,-23.0,-23.0
Multarticulate,-23.375,-23.375
Salvor,-22.875,-22.875
Menders,-23.375,-23.375
Cantos,-23.25,-23.25
Garnetwork,-23.0,-23.0
Tilmus,-23.625,-23.625
Synthesist,-23.375,-23.375
Chrysophilite,-23.125,-23.125
Firewarden,-23.125,-23.125
Scurrility,-23.125,-23.125
Leukon,-23.0,-23.0
Propaedeutics,-23.625,-23.625
Pythonical,-22.75,-22.75
Remittance,-23.125,-23.125
Proetid,-23.375,-23.375
Longhorn,-23.0,-23.0
Unordinate,-23.75,-23.75
Oilcloth,-23.125,-23.125
Pitchfield,-22.375,-22.375
Vesicule,-23.0,-23.0
Footback,-23.25,-23.25
Keratoplasty,-23.375,-23.375
Cytokinetic,-22.875,-22.875
Outfame,-23.375,-23.375
Hydatigenous,-23.125,-23.125
Hotelkeeper,-22.875,-22.875
Umpsteen,-23.0,-23.0
Jerreeds,-22.875,-22.875
Hypogyny,-23.5,-23.5
Kantians,-23.75,-23.75
Petechiae,-23.25,-23.25
Striola,-23.25,-23.25
Mountainette,-23.125,-23.125
Cellite,-22.875,-22.875
Mammitis,-23.25,-23.25
Entosthoblast,-23.125,-23.125
Pasticheur,-23.25,-23.25
Forget,-22.875,-22.875
Carlist,-23.375,-23.375
Xylophage,-23.0,-23.0
Cowherbs,-23.125,-23.125
Obovate,-23.5,-23.5
Cimmaron,-22.875,-22.875
Congridae,-23.125,-23.125
Fumatory,-23.875,-23.875
Bebless,-23.25,-23.25
Leavenous,-23.25,-23.25
Mousetail,-23.25,-23.25
Braccio,-23.25,-23.25
Endogonidium,-23.125,-23.125
Perdifoil,-23.125,-23.125
Chobie,-23.125,-23.125
Madegassy,-23.0,-23.0
Whinger,-23.125,-23.125
Mercery,-23.25,-23.25
Stubbles,-23.25,-23.25
Tetrastylous,-22.875,-22.875
Rissian,-23.5,-23.5
Mopish,-23.5,-23.5
Llareta,-22.875,-22.875
Unpuritanic,-23.875,-23.875
Cursory,-23.125,-23.125
Regenerators,-23.375,-23.375
Bonilass,-23.0,-23.0
Torrify,-23.375,-23.375
Comminister,-23.5,-23.5
Grillroom,-22.875,-22.875
Kingsides,-23.125,-23.125
Playscript,-23.25,-23.25
Litany,-23.375,-23.375
Intimal,-23.0,-23.0
Phenylacetic,-23.0,-23.0
Entocalcaneal,-22.875,-22.875
Skivers,-22.875,-22.875
Platformish,-23.25,-23.25
Archnesses,-23.25,-23.25
Auxocardia,-23.0,-23.0
Ringleadership,-23.625,-23.625
Extend,-23.5,-23.5
Primitivist,-23.875,-23.875
Pushbutton,-23.125,-23.125
Pyrrhonian,-23.5,-23.5
Naturopathist,-23.25,-23.25
Wienerwurst,-23.0,-23.0
Typhosepsis,-22.875,-22.875
Paspalum,-23.125,-23.125
Presutural,-23.625,-23.625
Alfiona,-22.875,-22.875
Poutiest,-23.125,-23.125
Taillike,-23.625,-23.625
Sulfoxylate,-23.0,-23.0
Monoenergetic,-23.25,-23.25
Teazels,-23.0,-23.0
Asepsis,-22.75,-22.75
Anderun,-23.25,-23.25
Attentional,-23.0,-23.0
Metathalamus,-23.25,-23.25
Undergardener,-22.875,-22.875
Bluejoint,-23.125,-23.125
Twinighters,-23.125,-23.125
Loessal,-23.0,-23.0
Analgen,-22.875,-22.875
Endocarpic,-23.125,-23.125
Poophyte,-23.125,-23.125
Oblivionist,-23.125,-23.125
Alodiary,-23.25,-23.25
Factorial,-23.125,-23.125
Extenuations,-23.5,-23.5
Exundate,-23.125,-23.125
Immoderate,-23.375,-23.375
Planiscopic,-22.875,-22.875
Brickhood,-23.375,-23.375
Renigs,-23.25,-23.25
Mystagogic,-22.875,-22.875
Contemplance,-23.125,-23.125
Citropten,-23.25,-23.25
Censer,-23.0,-23.0
Prettifiers,-23.375,-23.375
Valvelike,-23.5,-23.5
Conceder,-23.5,-23.5
Illogic,-23.5,-23.5
Prereport,-23.125,-23.125
Signalities,-23.0,-23.0
Trulls,-22.5,-22.5
Festoonery,-23.375,-23.375
Pygobranchiate,-22.875,-22.875
Invernesses,-23.125,-23.125
Gingelies,-23.625,-23.625
Agalena,-23.0,-23.0
Enterokinesia,-23.375,-23.375
Crowers,-22.875,-22.875
Apprise,-23.5,-23.5
Intaria,-22.875,-22.875
Uncomplemental,-23.75,-23.75
Dowels,-22.75,-22.75
Skittaget,-23.125,-23.125
Diatonical,-23.375,-23.375
Inexposure,-23.625,-23.625
Undefeasible,-23.75,-23.75
Cloakage,-23.25,-23.25
Proreptilia,-22.75,-22.75
Alkylogen,-22.875,-22.875
Sloganize,-23.375,-23.375
Saladero,-23.125,-23.125
Pussley,-23.125,-23.125
Brindles,-22.875,-22.875
Procavia,-22.625,-22.625
Trysts,-22.875,-22.875
Thawers,-23.0,-23.0
Horseiest,-23.125,-23.125
Sufficiency,-23.375,-23.375
Grieshuckle,-22.625,-22.625
Cutlass,-22.875,-22.875
Holoquinonoid,-22.875,-22.875
Torpitude,-23.25,-23.25
Canities,-22.5,-22.5
Begeck,-23.5,-23.5
Intermelt,-23.375,-23.375
Postsplenic,-23.125,-23.125
Animes,-23.375,-23.375
Rubine,-23.5,-23.5
Uncrates,-23.375,-23.375
Prionopinae,-23.0,-23.0
Revolant,-23.5,-23.5
Rutaceae,-23.25,-23.25
Hypozoan,-23.375,-23.375
Zizania,-23.0,-23.0
Superextoll,-23.125,-23.125
Glossolabial,-22.875,-22.875
Viniferas,-23.0,-23.0
Dolomites,-23.0,-23.0
Thalesian,-23.0,-23.0
Clinohedral,-23.25,-23.25
Swaddles,-22.625,-22.625
Quadrigamist,-23.25,-23.25
Carvestrene,-23.0,-23.0
Bister,-23.25,-23.25
Pantonal,-23.125,-23.125
Carrosserie,-23.25,-23.25
Midairs,-23.375,-23.375
Precurricular,-23.375,-23.375
Sabbitha,-22.875,-22.875
Nailers,-23.25,-23.25
Predominates,-23.625,-23.625
Grovelings,-23.5,-23.5
Diomedeidae,-23.125,-23.125
Goatbrush,-22.125,-22.125
Arider,-23.125,-23.125
Amebian,-23.125,-23.125
Proreptilian,-23.0,-23.0
Gawkies,-22.75,-22.75
Tigers,-22.75,-22.75
Rehandicap,-23.125,-23.125
Topodeme,-23.25,-23.25
Hepatize,-22.75,-22.75
Enarme,-23.25,-23.25
Explodent,-23.25,-23.25
Chimaeroidei,-22.25,-22.25
Reduplicatory,-23.625,-23.625
Haplosis,-23.625,-23.625
Anthesterin,-23.25,-23.25
Wolffian,-23.625,-23.625
Lathwork,-23.0,-23.0
Pickman,-22.75,-22.75
Itemise,-23.25,-23.25
Onlepy,-23.25,-23.25
Cabasa,-23.0,-23.0
Serpulitic,-23.125,-23.125
Macropodine,-23.25,-23.25
Featherweights,-23.25,-23.25
Cragwork,-23.125,-23.125
Prefecundatory,-23.625,-23.625
Outpoint,-23.25,-23.25
Subaverage,-23.25,-23.25
Intermedius,-23.25,-23.25
Gnotobiotics,-22.75,-22.75
Virions,-23.0,-23.0
Hemeralope,-23.25,-23.25
Perineocele,-22.75,-22.75
Gentlemanlike,-23.5,-23.5
Schematical,-23.375,-23.375
Mouthier,-23.125,-23.125
Egoity,-23.375,-23.375
Polybranchian,-23.625,-23.625
Cartilaginei,-22.875,-22.875
Bromidrosis,-22.875,-22.875
Whaddie,-23.25,-23.25
Subrisive,-23.625,-23.625
Indianians,-23.875,-23.875
Mopeiest,-23.5,-23.5
Trails,-22.75,-22.75
Fusspot,-23.375,-23.375
Temperability,-23.0,-23.0
Bawble,-23.25,-23.25
Disinters,-23.5,-23.5
Dihydrogen,-23.25,-23.25
Cymbid,-22.875,-22.875
Illuminee,-23.0,-23.0
Lefsen,-23.0,-23.0
Devilism,-23.25,-23.25
Gibbergunyah,-22.75,-22.75
Butlerage,-22.375,-22.375
Goodyism,-23.875,-23.875
Homoblastic,-23.625,-23.625
Priggism,-23.625,-23.625
Intelligencer,-23.25,-23.25
Philornithic,-23.5,-23.5
Nutlike,-23.5,-23.5
Tyronic,-23.125,-23.125
Tonify,-23.0,-23.0
Suggestionism,-23.25,-23.25
Bolivias,-23.125,-23.125
Uninsistent,-23.625,-23.625
Insuetude,-23.625,-23.625
Effeminize,-23.625,-23.625
Sightproof,-23.25,-23.25
Flocculate,-23.375,-23.375
Sizarship,-23.375,-23.375
Outstole,-23.5,-23.5
Weighbauk,-23.0,-23.0
Cottoneer,-23.375,-23.375
Unthorough,-23.625,-23.625
Chiplet,-22.875,-22.875
Septical,-22.75,-22.75
Girosol,-23.125,-23.125
Superability,-23.25,-23.25
Mortgages,-23.0,-23.0
Taintproof,-23.625,-23.625
Aliofar,-23.75,-23.75
Raiiform,-22.75,-22.75
Predicator,-23.375,-23.375
Snowdonian,-22.875,-22.875
Heterosexuals,-23.875,-23.875
Horticultural,-22.5,-22.5
Bloodfins,-23.0,-23.0
Splint,-23.0,-23.0
Astrogeology,-22.75,-22.75
Diastematic,-23.5,-23.5
Satrapical,-23.125,-23.125
Neuroanatomy,-23.0,-23.0
Photoduplicate,-23.25,-23.25
Unstandard,-23.375,-23.375
Albuminofibrin,-22.75,-22.75
Lutraria,-23.0,-23.0
Tommyrot,-22.875,-22.875
Pythonic,-23.5,-23.5
Euthyneural,-23.0,-23.0
Swarmers,-23.25,-23.25
Athold,-23.0,-23.0
Lathreeve,-22.375,-22.375
Neotoma,-23.125,-23.125
Aladdinize,-22.625,-22.625
Nonrhythmic,-23.5,-23.5
Mayflowers,-23.125,-23.125
Newspapermen,-23.25,-23.25
Obongo,-23.0,-23.0
Semsem,-23.125,-23.125
Topinish,-23.0,-23.0
Jaquette,-23.0,-23.0
Angiogenesis,-23.5,-23.5
Disseizoress,-22.875,-22.875
Detrudes,-23.25,-23.25
Gelsemiums,-22.875,-22.875
Kaskaskia,-22.875,-22.875
Traditioner,-23.625,-23.625
Traviss,-22.875,-22.875
Unicolor,-23.25,-23.25
Radian,-23.25,-23.25
Ejidos,-23.25,-23.25
Turboblower,-23.375,-23.375
Directorial,-23.25,-23.25
Busheller,-23.25,-23.25
Screenplay,-23.125,-23.125
Jargonesque,-23.125,-23.125
Noctiferous,-23.0,-23.0
Hypodicrotous,-23.5,-23.5
Pachycephalic,-23.0,-23.0
Mulattoism,-24.25,-24.25
Maquisard,-23.375,-23.375
Postludes,-23.125,-23.125
Rivulose,-22.75,-22.75
Calciferous,-22.75,-22.75
Synthol,-23.25,-23.25
Sickroom,-22.875,-22.875
Unfanatical,-23.125,-23.125
Unangelic,-23.625,-23.625
Vitiligo,-23.0,-23.0
Satanical,-23.5,-23.5
Beadwork,-22.875,-22.875
Punniest,-22.875,-22.875
Wiglet,-22.75,-22.75
Charlatanism,-23.5,-23.5
Expressage,-23.25,-23.25
Compassless,-23.625,-23.625
Redissect,-22.875,-22.875
Withdraught,-23.25,-23.25
Sixteenfold,-22.875,-22.875
Ratheripe,-22.75,-22.75
Charkha,-23.25,-23.25
Vizcachas,-22.25,-22.25
Fluoridations,-23.375,-23.375
Resupine,-23.375,-23.375
Convallamarin,-22.75,-22.75
Juncaceae,-23.25,-23.25
Tintometry,-23.375,-23.375
Metalworker,-23.375,-23.375
Carver,-22.875,-22.875
Vespertide,-23.25,-23.25
Premonarchal,-23.625,-23.625
Rabulistic,-23.25,-23.25
Malandrous,-23.25,-23.25
Overdistend,-23.75,-23.75
Centrev,-23.0,-23.0
Turtlelike,-23.25,-23.25
Sanhedrin,-23.125,-23.125
Outpours,-23.0,-23.0
Engrammes,-23.25,-23.25
Readmissions,-23.125,-23.125
Prorectorate,-23.625,-23.625
Brownistic,-23.125,-23.125
Kilneye,-22.875,-22.875
Rahanwin,-23.25,-23.25
Nightshirts,-22.875,-22.875
Algoid,-23.375,-23.375
Bristlebird,-23.0,-23.0
Proprietors,-23.5,-23.5
Brasilin,-23.0,-23.0
Duddie,-23.125,-23.125
Refilter,-23.25,-23.25
Synergid,-23.375,-23.375
Preapprehend,-23.5,-23.5
Nonloyalty,-23.5,-23.5
Puddlelike,-23.375,-23.375
Relevator,-23.375,-23.375
Grattage,-23.25,-23.25
Sequent,-23.125,-23.125
Amovability,-23.25,-23.25
Piaffe,-22.875,-22.875
Posteriad,-23.125,-23.125
Cornetcies,-23.25,-23.25
Demetrian,-23.5,-23.5
Justifications,-23.25,-23.25
Wintrify,-22.875,-22.875
Lollardy,-23.125,-23.125
Unhinge,-23.375,-23.375
Courtside,-23.5,-23.5
Inadvertence,-23.25,-23.25
Bergsonism,-23.5,-23.5
Incorrosive,-23.375,-23.375
Bombazine,-22.75,-22.75
Evertebrate,-23.125,-23.125
Renovations,-23.375,-23.375
Retrobuccal,-23.125,-23.125
Coprolite,-23.0,-23.0
Sybaritical,-23.375,-23.375
Aughtlins,-22.875,-22.875
Cardlike,-23.375,-23.375
Bacteriogenic,-23.25,-23.25
Spermatozoal,-23.0,-23.0
Archerfishes,-22.875,-22.875
Moguntine,-22.875,-22.875
Handsomeish,-23.125,-23.125
Pleuropodium,-22.875,-22.875
Lotiform,-23.5,-23.5
Entrelac,-22.75,-22.75
Trichogenous,-23.125,-23.125
Precolonial,-23.125,-23.125
Greengroceries,-23.375,-23.375
Phrynin,-23.25,-23.25
Gospodipoda,-23.0,-23.0
Abfarad,-23.125,-23.125
Fluoroscopists,-23.25,-23.25
Forebitt,-23.25,-23.25
Reverseless,-23.125,-23.125
Germanyl,-23.125,-23.125
Incomes,-23.375,-23.375
Flaunch,-23.5,-23.5
Engrails,-23.5,-23.5
Sniggle,-22.625,-22.625
Indeterminist,-23.625,-23.625
Cryptomere,-23.375,-23.375
Untextual,-23.5,-23.5
Mongrels,-23.25,-23.25
Tenrecs,-22.375,-22.375
Musqueto,-23.375,-23.375
Grateman,-23.0,-23.0
Cerebrosuria,-22.625,-22.625
Pleasaunce,-22.625,-22.625
Alabastrums,-22.625,-22.625
Tartwomen,-23.375,-23.375
Juicer,-23.0,-23.0
Pishquow,-23.125,-23.125
Precontribute,-23.5,-23.5
Weepiest,-23.125,-23.125
Dasewe,-22.75,-22.75
Protosaurian,-23.125,-23.125
Ponderosae,-23.0,-23.0
Underwrought,-23.5,-23.5
Yacare,-22.875,-22.875
Exumbral,-23.125,-23.125
Eskuara,-23.125,-23.125
Cerote,-23.0,-23.0
Irregeneracy,-23.875,-23.875
Ripelike,-23.125,-23.125
Denominates,-23.625,-23.625
Outvillage,-23.375,-23.375
Thoracotomy,-23.125,-23.125
Ecospecific,-23.25,-23.25
Solonchak,-22.75,-22.75
Permutes,-23.0,-23.0
Multinuclear,-23.375,-23.375
Essenian,-22.875,-22.875
Stammelcolor,-23.0,-23.0
Overgovern,-23.875,-23.875
Impede,-23.125,-23.125
Begotten,-22.875,-22.875
Equalist,-23.375,-23.375
Scantlet,-23.0,-23.0
Roncho,-22.625,-22.625
Mounties,-23.0,-23.0
Denarinarii,-23.125,-23.125
Reckon,-23.25,-23.25
Cutlet,-22.875,-22.875
Contester,-23.625,-23.625
Coalifies,-23.0,-23.0
Yuzluk,-23.0,-23.0
Lowings,-23.25,-23.25
Paquet,-23.25,-23.25
Vicennial,-23.125,-23.125
Habituations,-23.5,-23.5
Nonsalability,-23.125,-23.125
Puquina,-23.25,-23.25
Medeola,-23.125,-23.125
Fusulae,-23.375,-23.375
Abortuses,-23.0,-23.0
Resorcinum,-23.25,-23.25
Dignitarian,-23.375,-23.375
Opulencies,-23.5,-23.5
Manywhere,-23.0,-23.0
Nonterminals,-23.625,-23.625
Fleuronee,-22.75,-22.75
Unfreeze,-23.25,-23.25
Flisky,-23.0,-23.0
Outpeep,-23.125,-23.125
Prelithic,-23.25,-23.25
Footsoldier,-23.375,-23.375
Cognizability,-23.625,-23.625
Floramour,-23.125,-23.125
Errancy,-23.75,-23.75
Amesaces,-22.875,-22.875
Andoke,-22.75,-22.75
Herotheism,-23.875,-23.875
Charterage,-23.125,-23.125
Crescentade,-23.125,-23.125
Turbidimeter,-23.5,-23.5
Portent,-22.5,-22.5
Inhesive,-23.125,-23.125
Brummer,-23.125,-23.125
Caryatid,-22.625,-22.625
Plottery,-22.875,-22.875
Plateman,-23.125,-23.125
Immortaliser,-23.5,-23.5
Briolettes,-22.875,-22.875
Pandemic,-23.75,-23.75
Whoopla,-22.5,-22.5
Unhaste,-23.625,-23.625
Salaceta,-23.125,-23.125
Melatonin,-23.125,-23.125
Asteroidal,-23.125,-23.125
Larget,-23.125,-23.125
Cypriots,-23.5,-23.5
Acalyptrate,-23.25,-23.25
Monadnock,-22.625,-22.625
Algedi,-22.625,-22.625
Monoculture,-23.625,-23.625
Indiglucin,-22.875,-22.875
Zippiest,-22.875,-22.875
Lymphatic,-23.0,-23.0
Woollenize,-23.5,-23.5
Evilnesses,-22.5,-22.5
Polysemia,-23.375,-23.375
Transferror,-23.625,-23.625
Bandboxes,-22.875,-22.875
Unsplenetic,-23.375,-23.375
Whalelike,-22.875,-22.875
Saddlebows,-23.375,-23.375
Fluorographic,-23.375,-23.375
Pericecitis,-23.375,-23.375
Minerologist,-23.5,-23.5
Bellower,-22.875,-22.875
Lecithal,-23.375,-23.375
Girlies,-23.125,-23.125
Margullie,-23.25,-23.25
Shingon,-23.125,-23.125
Shirlcock,-23.125,-23.125
Sorbitize,-23.625,-23.625
Insack,-23.375,-23.375
Plowman,-23.5,-23.5
Tormentous,-23.125,-23.125
Immunise,-23.375,-23.375
Undarken,-23.25,-23.25
Suboptical,-23.0,-23.0
Roughie,-22.625,-22.625
Perquisitor,-23.0,-23.0
Materiels,-23.25,-23.25
Votresses,-23.125,-23.125
Backplane,-23.25,-23.25
Suboctile,-23.5,-23.5
Accedence,-23.375,-23.375
Othertimes,-23.0,-23.0
Tammies,-22.875,-22.875
Exclusivistic,-23.375,-23.375
Meltage,-23.5,-23.5
Concumbency,-23.375,-23.375
Linelet,-23.25,-23.25
Hypolocrian,-23.125,-23.125
Coelector,-23.625,-23.625
Octaechos,-23.0,-23.0
Allegorist,-23.25,-23.25
Weatherability,-23.5,-23.5
Apersee,-23.125,-23.125
Thyreoitis,-23.125,-23.125
Roomkeeper,-23.0,-23.0
Folktale,-23.25,-23.25
Uromeric,-23.25,-23.25
Facultate,-23.25,-23.25
Rewager,-22.875,-22.875
Isologs,-23.5,-23.5
Frumpiest,-22.875,-22.875
Liebfraumilch,-22.25,-22.25
Arthrocele,-22.875,-22.875
Flytiers,-22.875,-22.875
Accentors,-22.875,-22.875
Marvellous,-23.5,-23.5
Oculli,-22.875,-22.875
Alsweill,-22.625,-22.625
Dialytic,-22.75,-22.75
Pleinairism,-23.375,-23.375
Brattiest,-23.0,-23.0
Parentality,-23.0,-23.0
Reabsorb,-23.25,-23.25
Diagnostician,-22.875,-22.875
Kinderhook,-22.875,-22.875
Rupees,-23.125,-23.125
Multigerm,-23.625,-23.625
Barleybird,-22.75,-22.75
Discina,-23.125,-23.125
Accessions,-23.125,-23.125
Lobber,-22.75,-22.75
Improvisers,-23.0,-23.0
Siphonata,-23.125,-23.125
Stegosaurs,-22.5,-22.5
Typhomalaria,-23.0,-23.0
Landless,-23.25,-23.25
Unoccupancy,-23.5,-23.5
Archpriesthood,-23.125,-23.125
Laterodorsal,-23.5,-23.5
Syringes,-23.0,-23.0
Epikia,-23.125,-23.125
Expansion,-23.25,-23.25
Seismologist,-23.375,-23.375
Bindings,-23.25,-23.25
Conkanee,-23.25,-23.25
Tineoid,-23.375,-23.375
Chloralum,-23.125,-23.125
Regularizer,-23.625,-23.625
Piqueur,-23.375,-23.375
Monograptid,-23.0,-23.0
Estafette,-22.75,-22.75
Misesteem,-23.25,-23.25
Imploratory,-23.5,-23.5
Paleophytic,-22.875,-22.875
Saxicole,-23.0,-23.0
Storms,-22.875,-22.875
Erasures,-23.625,-23.625
Subcubical,-23.125,-23.125
Larchen,-22.875,-22.875
Architricline,-23.125,-23.125
Octodentate,-23.125,-23.125
Mesopodium,-23.375,-23.375
Tricolic,-23.125,-23.125
Shadowless,-23.5,-23.5
Idealistic,-23.375,-23.375
Cementmaker,-23.125,-23.125
Astrogeny,-23.5,-23.5
Lightface,-23.0,-23.0
Recurrence,-23.125,-23.125
Prevost,-22.875,-22.875
Middleman,-23.625,-23.625
Foederatus,-23.0,-23.0
Mythify,-23.125,-23.125
Transcriptions,-23.625,-23.625
Nonsubsidiary,-23.0,-23.0
Manometries,-22.875,-22.875
Vanillinic,-22.875,-22.875
Uruguay,-22.875,-22.875
Macrozamia,-22.875,-22.875
Vivandiere,-22.75,-22.75
Borghese,-23.375,-23.375
Scapegoater,-23.125,-23.125
Schungite,-22.75,-22.75
Sedative,-23.375,-23.375
Hemocoelic,-22.75,-22.75
Chorizontal,-23.5,-23.5
Hatracks,-23.125,-23.125
Dejects,-23.375,-23.375
Rattles,-22.875,-22.875
Depersonalise,-23.375,-23.375
Rougeot,-23.125,-23.125
Phonol,-23.5,-23.5
Segregator,-23.375,-23.375
Misseats,-23.375,-23.375
Shashlik,-23.0,-23.0
Sublinguae,-23.375,-23.375
Kicker,-22.875,-22.875
Staccatos,-23.0,-23.0
Quatres,-22.875,-22.875
Mestizoes,-23.5,-23.5
Eliminations,-23.375,-23.375
Harebottle,-23.25,-23.25
Sarada,-22.875,-22.875
Neoplatonician,-23.375,-23.375
Spenserian,-23.125,-23.125
Halophytic,-23.125,-23.125
Emendandum,-23.25,-23.25
Ceratium,-22.75,-22.75
Pajamahs,-22.375,-22.375
Seminvariant,-23.25,-23.25
Sturshum,-23.25,-23.25
Torchlike,-23.625,-23.625
Lowbrows,-23.375,-23.375
Shoesmith,-22.875,-22.875
Rhamnal,-23.125,-23.125
Honeysuck,-23.375,-23.375
Wahima,-23.25,-23.25
Bretonian,-22.875,-22.875
Tendon,-23.375,-23.375
Thrombectomies,-23.125,-23.125
Riggald,-22.875,-22.875
Streamlike,-23.625,-23.625
Otoconia,-23.0,-23.0
Puffers,-22.875,-22.875
Clavicytheria,-22.5,-22.5
Battailous,-23.25,-23.25
Gynaecea,-22.75,-22.75
Connectivity,-23.375,-23.375
Deanship,-23.5,-23.5
Zibeline,-23.375,-23.375
Enablers,-23.5,-23.5
Hillary,-23.125,-23.125
Estadel,-23.0,-23.0
Mouton,-23.375,-23.375
Umbibilici,-23.375,-23.375
Predefrayal,-23.875,-23.875
Contemplators,-23.25,-23.25
Jesuitess,-23.375,-23.375
Nawabs,-22.625,-22.625
Airbrushes,-23.0,-23.0
Fugate,-23.125,-23.125
Pedrero,-23.625,-23.625
Disappearances,-23.25,-23.25
Deckers,-22.875,-22.875
Fashion,-23.625,-23.625
Bromellite,-23.0,-23.0
Generalise,-23.375,-23.375
Menthene,-23.5,-23.5
Reality,-23.5,-23.5
Overdiscuss,-23.375,-23.375
Quincubitalism,-23.75,-23.75
Psetta,-23.375,-23.375
Archpuritan,-23.375,-23.375
Communism,-24.25,-24.25
Stanes,-22.875,-22.875
Warranter,-23.25,-23.25
Dextrotropous,-22.875,-22.875
Undertide,-22.875,-22.875
Blindeyes,-23.25,-23.25
Baniwa,-22.75,-22.75
Benadryl,-22.375,-22.375
Unproverbial,-23.375,-23.375
Clientelage,-23.125,-23.125
Hypophyseal,-23.125,-23.125
Limpsey,-22.875,-22.875
Thyreoglossal,-23.0,-23.0
Achier,-23.5,-23.5
Allows,-22.5,-22.5
Withtee,-22.875,-22.875
Vulpeculid,-23.0,-23.0
Sciatherical,-23.0,-23.0
Suburbias,-23.25,-23.25
Cissoid,-23.375,-23.375
Trimesyl,-23.25,-23.25
Parture,-23.25,-23.25
Combative,-22.875,-22.875
Myzostomida,-22.875,-22.875
Oinomels,-23.5,-23.5
Conceptacle,-23.375,-23.375
Enterobiasis,-23.0,-23.0
Chlorines,-23.0,-23.0
Ephorates,-23.125,-23.125
Bostryx,-22.875,-22.875
Tabardillo,-22.875,-22.875
Androphyll,-23.0,-23.0
Verbomaniac,-23.5,-23.5
Dantonesque,-23.375,-23.375
Protomammalian,-23.25,-23.25
Reconfigures,-23.0,-23.0
Nephele,-23.0,-23.0
Sternoglossal,-22.875,-22.875
Opisthodont,-23.25,-23.25
Myiosis,-23.375,-23.375
Ariole,-22.75,-22.75
Dohter,-22.75,-22.75
Restricts,-22.75,-22.75
Electroimpulse,-23.5,-23.5
Oversimple,-23.625,-23.625
Nongame,-23.25,-23.25
Superlabial,-23.125,-23.125
Titanous,-23.125,-23.125
Entohyal,-23.125,-23.125
Triseriatim,-23.0,-23.0
Deringa,-23.25,-23.25
Launchers,-23.25,-23.25
Quasky,-23.125,-23.125
Attacco,-23.5,-23.5
Rinsings,-23.0,-23.0
Physocarpous,-23.25,-23.25
Dispensations,-23.125,-23.125
Smutchiest,-23.0,-23.0
Maladjustive,-23.25,-23.25
Cardel,-23.5,-23.5
Tulipomaniac,-23.375,-23.375
Homogenetical,-24.0,-24.0
Overtarry,-23.125,-23.125
Humpty,-22.875,-22.875
Linchbolt,-23.5,-23.5
Unfixative,-23.375,-23.375
Legpiece,-23.875,-23.875
Sonoriferous,-23.5,-23.5
Osphyalgic,-23.375,-23.375
Portgreve,-22.875,-22.875
Uncontinual,-23.625,-23.625
Gynaecia,-23.0,-23.0
Hotsprings,-22.875,-22.875
Extravert,-23.625,-23.625
Anisometric,-23.375,-23.375
Zygomaticus,-23.0,-23.0
Huttonianism,-23.75,-23.75
Anarthrous,-23.125,-23.125
Reforest,-22.75,-22.75
Compliance,-23.375,-23.375
Parricidal,-23.0,-23.0
Retinochorioid,-23.125,-23.125
Shudders,-23.0,-23.0
Slaverer,-23.75,-23.75
Suicidal,-22.875,-22.875
Ampelography,-23.125,-23.125
Dipsopathy,-23.5,-23.5
Episternal,-23.125,-23.125
Broncholith,-23.0,-23.0
Merluccius,-22.75,-22.75
Incondite,-23.25,-23.25
Cyclostome,-22.875,-22.875
Iconophilism,-23.875,-23.875
Nondescript,-23.5,-23.5
Megalesian,-22.875,-22.875
Hydrargyrism,-22.875,-22.875
Noncancerous,-22.875,-22.875
Exhaust,-23.5,-23.5
Paneulogism,-23.25,-23.25
Maoists,-24.25,-24.25
Selfism,-23.5,-23.5
Nonsingularity,-23.625,-23.625
Intime,-23.25,-23.25
Flaneries,-23.0,-23.0
Hexanaphthene,-22.875,-22.875
Palmatipartite,-23.25,-23.25
Mastigia,-23.125,-23.125
Pressdom,-23.75,-23.75
Kuvera,-23.25,-23.25
Teetotalers,-23.5,-23.5
Enunciative,-23.5,-23.5
Mazame,-22.75,-22.75
Jugate,-23.25,-23.25
Barbel,-22.875,-22.875
Penlights,-23.0,-23.0
Gercrow,-23.25,-23.25
Jonahism,-23.5,-23.5
Dessil,-23.125,-23.125
Deformative,-23.375,-23.375
Nugacious,-23.25,-23.25
Kickback,-23.25,-23.25
Baboonroot,-23.625,-23.625
Planeload,-22.75,-22.75
Emulative,-23.25,-23.25
Goutish,-23.125,-23.125
Imperatorial,-23.375,-23.375
