entity,org_mean_yes_margin,org_stem0
Entosthoblast,-5.71875,-5.71875
Pasticheur,-5.59375,-5.59375
Forget,-5.9375,-5.9375
Carlist,-5.96875,-5.96875
Xylophage,-5.59375,-5.59375
Cowherbs,-5.6875,-5.6875
Obovate,-5.71875,-5.71875
Cimmaron,-5.46875,-5.46875
Congridae,-5.96875,-5.96875
Fumatory,-5.9375,-5.9375
Bebless,-5.84375,-5.84375
Leavenous,-5.71875,-5.71875
Mousetail,-5.71875,-5.71875
Braccio,-5.71875,-5.71875
Endogonidium,-6.09375,-6.09375
Perdifoil,-5.59375,-5.59375
Chobie,-5.59375,-5.59375
Madegassy,-5.46875,-5.46875
Whinger,-5.375,-5.375
Mercery,-5.71875,-5.71875
Stubbles,-5.96875,-5.96875
Tetrastylous,-5.6875,-5.6875
Rissian,-5.71875,-5.71875
Mopish,-5.59375,-5.59375
Llareta,-5.71875,-5.71875
Unpuritanic,-5.71875,-5.71875
Cursory,-5.6875,-5.6875
Regenerators,-5.59375,-5.59375
Bonilass,-6.09375,-6.09375
Torrify,-5.84375,-5.84375
Comminister,-5.84375,-5.84375
Grillroom,-5.8125,-5.8125
Kingsides,-5.71875,-5.71875
Playscript,-5.71875,-5.71875
Litany,-5.9375,-5.9375
Intimal,-5.8125,-5.8125
Phenylacetic,-5.5,-5.5
Entocalcaneal,-5.71875,-5.71875
Skivers,-5.59375,-5.59375
Platformish,-6.0625,-6.0625
Archnesses,-5.75,-5.75
Auxocardia,-6.09375,-6.09375
Ringleadership,-5.71875,-5.71875
Extend,-6.0625,-6.0625
Primitivist,-5.59375,-5.59375
Pushbutton,-5.59375,-5.59375
Pyrrhonian,-5.34375,-5.34375
Naturopathist,-5.8125,-5.8125
Wienerwurst,-5.71875,-5.71875
Typhosepsis,-5.9375,-5.9375
Paspalum,-5.71875,-5.71875
Presutural,-5.59375,-5.59375
Alfiona,-5.9375,-5.9375
Poutiest,-5.59375,-5.59375
Taillike,-5.71875,-5.71875
Sulfoxylate,-5.96875,-5.96875
Monoenergetic,-6.09375,-6.09375
Teazels,-5.59375,-5.59375
Asepsis,-5.84375,-5.84375
Anderun,-5.8125,-5.8125
Attentional,-5.96875,-5.96875
Metathalamus,-5.96875,-5.96875
Undergardener,-5.375,-5.375
Bluejoint,-5.71875,-5.71875
Twinighters,-5.96875,-5.96875
Loessal,-6.0625,-6.0625
Analgen,-5.625,-5.625
Endocarpic,-6.0625,-6.0625
Poophyte,-5.46875,-5.46875
Oblivionist,-5.46875,-5.46875
Alodiary,-5.96875,-5.96875
Factorial,-5.84375,-5.84375
Extenuations,-5.96875,-5.96875
Exundate,-5.84375,-5.84375
Immoderate,-5.59375,-5.59375
Planiscopic,-5.71875,-5.71875
Brickhood,-5.96875,-5.96875
Renigs,-5.84375,-5.84375
Mystagogic,-5.59375,-5.59375
Contemplance,-6.09375,-6.09375
Citropten,-5.84375,-5.84375
Censer,-5.59375,-5.59375
Prettifiers,-5.71875,-5.71875
Valvelike,-5.71875,-5.71875
Conceder,-5.625,-5.625
Illogic,-5.84375,-5.84375
Prereport,-5.8125,-5.8125
Signalities,-6.09375,-6.09375
Trulls,-5.59375,-5.59375
Festoonery,-5.5,-5.5
Pygobranchiate,-5.875,-5.875
Invernesses,-5.84375,-5.84375
Gingelies,-5.84375,-5.84375
Agalena,-5.8125,-5.8125
Enterokinesia,-5.84375,-5.84375
Crowers,-5.84375,-5.84375
Apprise,-5.96875,-5.96875
Intaria,-5.84375,-5.84375
Uncomplemental,-5.9375,-5.9375
Dowels,-5.46875,-5.46875
Skittaget,-5.5,-5.5
Diatonical,-5.71875,-5.71875
Inexposure,-5.71875,-5.71875
Undefeasible,-5.625,-5.625
Cloakage,-5.59375,-5.59375
Proreptilia,-5.84375,-5.84375
Alkylogen,-5.71875,-5.71875
Sloganize,-6.3125,-6.3125
Saladero,-5.71875,-5.71875
Pussley,-5.71875,-5.71875
Brindles,-5.59375,-5.59375
Procavia,-6.09375,-6.09375
Trysts,-5.46875,-5.46875
Thawers,-5.96875,-5.96875
Horseiest,-5.84375,-5.84375
Sufficiency,-6.09375,-6.09375
Grieshuckle,-5.34375,-5.34375
Cutlass,-5.46875,-5.46875
Holoquinonoid,-5.96875,-5.96875
Torpitude,-6.34375,-6.34375
Canities,-5.9375,-5.9375
Begeck,-5.84375,-5.84375
Intermelt,-5.84375,-5.84375
Postsplenic,-5.6875,-5.6875
Animes,-5.84375,-5.84375
Rubine,-5.71875,-5.71875
Uncrates,-5.71875,-5.71875
Prionopinae,-6.09375,-6.09375
Revolant,-6.09375,-6.09375
Rutaceae,-5.71875,-5.71875
Hypozoan,-5.71875,-5.71875
Zizania,-5.71875,-5.71875
Superextoll,-5.6875,-5.6875
Glossolabial,-5.9375,-5.9375
Viniferas,-5.59375,-5.59375
Dolomites,-5.96875,-5.96875
Thalesian,-5.84375,-5.84375
Clinohedral,-5.84375,-5.84375
Swaddles,-5.71875,-5.71875
Quadrigamist,-5.71875,-5.71875
Carvestrene,-5.84375,-5.84375
Bister,-5.59375,-5.59375
Pantonal,-5.96875,-5.96875
Carrosserie,-5.84375,-5.84375
Midairs,-5.84375,-5.84375
Precurricular,-5.71875,-5.71875
Sabbitha,-5.84375,-5.84375
Nailers,-5.96875,-5.96875
Predominates,-5.625,-5.625
Grovelings,-5.84375,-5.84375
Diomedeidae,-5.75,-5.75
Goatbrush,-5.71875,-5.71875
Arider,-5.625,-5.625
Amebian,-5.71875,-5.71875
Proreptilian,-5.46875,-5.46875
Gawkies,-6.09375,-6.09375
Tigers,-5.71875,-5.71875
Rehandicap,-5.96875,-5.96875
Topodeme,-6.09375,-6.09375
Hepatize,-5.71875,-5.71875
Enarme,-5.96875,-5.96875
Explodent,-5.59375,-5.59375
Chimaeroidei,-6.09375,-6.09375
Reduplicatory,-5.8125,-5.8125
Haplosis,-5.84375,-5.84375
Anthesterin,-5.84375,-5.84375
Wolffian,-5.71875,-5.71875
Lathwork,-5.84375,-5.84375
Pickman,-5.21875,-5.21875
Itemise,-6.09375,-6.09375
Onlepy,-5.84375,-5.84375
Cabasa,-5.8125,-5.8125
Serpulitic,-5.71875,-5.71875
Macropodine,-5.9375,-5.9375
Featherweights,-6.09375,-6.09375
Cragwork,-5.71875,-5.71875
Prefecundatory,-5.71875,-5.71875
Outpoint,-5.84375,-5.84375
Subaverage,-5.625,-5.625
Intermedius,-5.96875,-5.96875
Gnotobiotics,-5.84375,-5.84375
Virions,-5.71875,-5.71875
Hemeralope,-5.46875,-5.46875
Perineocele,-6.09375,-6.09375
Gentlemanlike,-6.0625,-6.0625
Schematical,-5.71875,-5.71875
Mouthier,-5.71875,-5.71875
Egoity,-6.09375,-6.09375
Polybranchian,-5.46875,-5.46875
Cartilaginei,-5.96875,-5.96875
Bromidrosis,-5.8125,-5.8125
Whaddie,-5.71875,-5.71875
Subrisive,-5.5,-5.5
Indianians,-5.84375,-5.84375
Mopeiest,-5.59375,-5.59375
Trails,-5.8125,-5.8125
Fusspot,-5.71875,-5.71875
Temperability,-5.9375,-5.9375
Bawble,-5.96875,-5.96875
Disinters,-5.59375,-5.59375
Dihydrogen,-5.46875,-5.46875
Cymbid,-5.8125,-5.8125
Illuminee,-5.59375,-5.59375
Lefsen,-5.9375,-5.9375
Devilism,-6.21875,-6.21875
Gibbergunyah,-5.71875,-5.71875
Butlerage,-5.84375,-5.84375
Goodyism,-6.1875,-6.1875
Homoblastic,-5.71875,-5.71875
Priggism,-5.84375,-5.84375
Intelligencer,-5.34375,-5.34375
Philornithic,-5.625,-5.625
Nutlike,-5.8125,-5.8125
Tyronic,-5.71875,-5.71875
Tonify,-5.9375,-5.9375
Suggestionism,-6.1875,-6.1875
Bolivias,-5.59375,-5.59375
Uninsistent,-5.71875,-5.71875
Insuetude,-5.84375,-5.84375
Effeminize,-5.59375,-5.59375
Sightproof,-5.84375,-5.84375
Flocculate,-6.1875,-6.1875
Sizarship,-5.71875,-5.71875
Outstole,-5.5,-5.5
Weighbauk,-6.09375,-6.09375
Cottoneer,-5.59375,-5.59375
Unthorough,-5.625,-5.625
Chiplet,-6.34375,-6.34375
Septical,-5.71875,-5.71875
Girosol,-6.0625,-6.0625
Superability,-5.71875,-5.71875
Mortgages,-5.71875,-5.71875
Taintproof,-5.71875,-5.71875
Aliofar,-5.84375,-5.84375
Raiiform,-5.8125,-5.8125
Predicator,-5.625,-5.625
Snowdonian,-5.59375,-5.59375
Heterosexuals,-6.34375,-6.34375
Horticultural,-5.71875,-5.71875
Bloodfins,-5.59375,-5.59375
Splint,-5.34375,-5.34375
Astrogeology,-5.9375,-5.9375
Diastematic,-5.75,-5.75
Satrapical,-5.84375,-5.84375
Neuroanatomy,-5.96875,-5.96875
Photoduplicate,-5.625,-5.625
Unstandard,-5.59375,-5.59375
Albuminofibrin,-6.1875,-6.1875
Lutraria,-5.96875,-5.96875
Tommyrot,-5.96875,-5.96875
Pythonic,-5.59375,-5.59375
Euthyneural,-5.8125,-5.8125
Swarmers,-5.71875,-5.71875
Athold,-5.46875,-5.46875
Lathreeve,-5.59375,-5.59375
Neotoma,-5.71875,-5.71875
Aladdinize,-6.09375,-6.09375
Nonrhythmic,-5.71875,-5.71875
Mayflowers,-5.84375,-5.84375
Newspapermen,-5.46875,-5.46875
Obongo,-6.21875,-6.21875
Semsem,-5.84375,-5.84375
Topinish,-5.84375,-5.84375
Jaquette,-5.59375,-5.59375
Angiogenesis,-6.09375,-6.09375
Disseizoress,-5.46875,-5.46875
Detrudes,-5.71875,-5.71875
Gelsemiums,-5.34375,-5.34375
Kaskaskia,-5.8125,-5.8125
Traditioner,-5.84375,-5.84375
Traviss,-5.6875,-5.6875
Unicolor,-5.71875,-5.71875
Radian,-5.71875,-5.71875
Ejidos,-6.09375,-6.09375
Turboblower,-5.5,-5.5
Directorial,-5.59375,-5.59375
Busheller,-6.0,-6.0
Screenplay,-5.71875,-5.71875
Jargonesque,-5.84375,-5.84375
Noctiferous,-5.46875,-5.46875
Hypodicrotous,-5.71875,-5.71875
Pachycephalic,-5.5,-5.5
Mulattoism,-5.96875,-5.96875
Maquisard,-6.3125,-6.3125
Postludes,-5.84375,-5.84375
Rivulose,-5.46875,-5.46875
Calciferous,-5.375,-5.375
Synthol,-5.375,-5.375
Sickroom,-5.71875,-5.71875
Unfanatical,-5.71875,-5.71875
Unangelic,-5.71875,-5.71875
Vitiligo,-6.09375,-6.09375
Satanical,-5.8125,-5.8125
Beadwork,-6.09375,-6.09375
Punniest,-5.34375,-5.34375
Wiglet,-5.59375,-5.59375
Charlatanism,-6.46875,-6.46875
Expressage,-5.84375,-5.84375
Compassless,-5.96875,-5.96875
Redissect,-5.96875,-5.96875
Withdraught,-5.5,-5.5
Sixteenfold,-5.84375,-5.84375
Ratheripe,-5.59375,-5.59375
Charkha,-6.09375,-6.09375
Vizcachas,-6.21875,-6.21875
Fluoridations,-5.96875,-5.96875
Resupine,-5.84375,-5.84375
Convallamarin,-5.84375,-5.84375
Juncaceae,-5.84375,-5.84375
Tintometry,-5.59375,-5.59375
Metalworker,-5.84375,-5.84375
Carver,-5.84375,-5.84375
Vespertide,-5.96875,-5.96875
Premonarchal,-5.8125,-5.8125
Rabulistic,-5.71875,-5.71875
Malandrous,-5.59375,-5.59375
Overdistend,-5.8125,-5.8125
Centrev,-5.75,-5.75
Turtlelike,-5.71875,-5.71875
Sanhedrin,-6.09375,-6.09375
Outpours,-5.6875,-5.6875
Engrammes,-5.8125,-5.8125
Readmissions,-5.71875,-5.71875
Prorectorate,-5.84375,-5.84375
Brownistic,-5.46875,-5.46875
Kilneye,-5.71875,-5.71875
Rahanwin,-5.84375,-5.84375
Nightshirts,-5.5,-5.5
Algoid,-6.1875,-6.1875
Bristlebird,-5.71875,-5.71875
Proprietors,-5.84375,-5.84375
Brasilin,-6.09375,-6.09375
Duddie,-5.84375,-5.84375
Refilter,-5.8125,-5.8125
Synergid,-5.625,-5.625
Preapprehend,-5.71875,-5.71875
Nonloyalty,-5.59375,-5.59375
Puddlelike,-5.8125,-5.8125
Relevator,-5.71875,-5.71875
Grattage,-6.09375,-6.09375
Sequent,-5.8125,-5.8125
Amovability,-5.96875,-5.96875
Piaffe,-5.71875,-5.71875
Posteriad,-5.71875,-5.71875
Cornetcies,-5.71875,-5.71875
Demetrian,-5.59375,-5.59375
Justifications,-5.9375,-5.9375
Wintrify,-6.0625,-6.0625
Lollardy,-5.59375,-5.59375
Unhinge,-5.71875,-5.71875
Courtside,-5.9375,-5.9375
Inadvertence,-5.71875,-5.71875
Bergsonism,-6.21875,-6.21875
Incorrosive,-5.46875,-5.46875
Bombazine,-5.375,-5.375
Evertebrate,-6.09375,-6.09375
Renovations,-5.96875,-5.96875
Retrobuccal,-5.84375,-5.84375
Coprolite,-5.46875,-5.46875
Sybaritical,-5.5,-5.5
Aughtlins,-5.71875,-5.71875
Cardlike,-5.71875,-5.71875
Bacteriogenic,-5.84375,-5.84375
Spermatozoal,-5.59375,-5.59375
Archerfishes,-5.375,-5.375
Moguntine,-5.71875,-5.71875
Handsomeish,-5.5,-5.5
Pleuropodium,-5.59375,-5.59375
Lotiform,-5.96875,-5.96875
Entrelac,-5.6875,-5.6875
Trichogenous,-5.84375,-5.84375
Precolonial,-5.5,-5.5
Greengroceries,-5.46875,-5.46875
Phrynin,-5.59375,-5.59375
Gospodipoda,-5.6875,-5.6875
Abfarad,-5.71875,-5.71875
Fluoroscopists,-5.96875,-5.96875
Forebitt,-5.71875,-5.71875
Reverseless,-5.9375,-5.9375
Germanyl,-5.96875,-5.96875
Incomes,-6.0625,-6.0625
Flaunch,-5.8125,-5.8125
Engrails,-5.59375,-5.59375
Sniggle,-5.375,-5.375
Indeterminist,-5.6875,-5.6875
Cryptomere,-5.625,-5.625
Untextual,-5.71875,-5.71875
Mongrels,-6.3125,-6.3125
Tenrecs,-5.59375,-5.59375
Musqueto,-5.84375,-5.84375
Grateman,-5.71875,-5.71875
Cerebrosuria,-5.96875,-5.96875
Pleasaunce,-5.46875,-5.46875
Alabastrums,-5.71875,-5.71875
Tartwomen,-5.71875,-5.71875
Juicer,-5.34375,-5.34375
Pishquow,-5.59375,-5.59375
Precontribute,-6.1875,-6.1875
Weepiest,-5.59375,-5.59375
Dasewe,-5.96875,-5.96875
Protosaurian,-5.625,-5.625
Ponderosae,-5.5,-5.5
Underwrought,-5.59375,-5.59375
Yacare,-5.5,-5.5
Exumbral,-5.71875,-5.71875
Eskuara,-5.8125,-5.8125
Cerote,-5.5625,-5.5625
Irregeneracy,-5.84375,-5.84375
Ripelike,-5.71875,-5.71875
Denominates,-5.96875,-5.96875
Outvillage,-5.84375,-5.84375
Thoracotomy,-5.96875,-5.96875
Ecospecific,-6.0625,-6.0625
Solonchak,-6.21875,-6.21875
Permutes,-5.71875,-5.71875
Multinuclear,-5.59375,-5.59375
Essenian,-5.71875,-5.71875
Stammelcolor,-5.84375,-5.84375
Overgovern,-5.84375,-5.84375
Impede,-5.46875,-5.46875
Begotten,-5.5,-5.5
Equalist,-5.71875,-5.71875
Scantlet,-5.46875,-5.46875
Roncho,-5.8125,-5.8125
Mounties,-6.34375,-6.34375
Denarinarii,-5.96875,-5.96875
Reckon,-5.8125,-5.8125
Cutlet,-5.59375,-5.59375
Contester,-5.8125,-5.8125
Coalifies,-6.1875,-6.1875
Yuzluk,-5.84375,-5.84375
Lowings,-5.71875,-5.71875
Paquet,-5.84375,-5.84375
Vicennial,-5.84375,-5.84375
Habituations,-5.96875,-5.96875
Nonsalability,-6.0625,-6.0625
Puquina,-5.59375,-5.59375
Medeola,-5.84375,-5.84375
Fusulae,-5.625,-5.625
Abortuses,-5.46875,-5.46875
Resorcinum,-5.59375,-5.59375
Dignitarian,-5.96875,-5.96875
Opulencies,-6.09375,-6.09375
Manywhere,-6.0625,-6.0625
Nonterminals,-5.96875,-5.96875
Fleuronee,-5.96875,-5.96875
Unfreeze,-6.09375,-6.09375
Flisky,-6.0625,-6.0625
Outpeep,-5.59375,-5.59375
Prelithic,-5.46875,-5.46875
Footsoldier,-5.84375,-5.84375
Cognizability,-6.21875,-6.21875
Floramour,-6.0625,-6.0625
Errancy,-5.71875,-5.71875
Amesaces,-5.59375,-5.59375
Andoke,-5.84375,-5.84375
Herotheism,-5.84375,-5.84375
Charterage,-6.0625,-6.0625
Crescentade,-5.84375,-5.84375
Turbidimeter,-5.96875,-5.96875
Portent,-5.5625,-5.5625
Inhesive,-5.75,-5.75
Brummer,-5.96875,-5.96875
Caryatid,-5.375,-5.375
Plottery,-5.5,-5.5
Plateman,-5.9375,-5.9375
Immortaliser,-5.625,-5.625
Briolettes,-5.96875,-5.96875
Pandemic,-5.46875,-5.46875
Whoopla,-5.59375,-5.59375
Unhaste,-5.71875,-5.71875
Salaceta,-5.84375,-5.84375
Melatonin,-5.71875,-5.71875
Asteroidal,-5.625,-5.625
Larget,-5.9375,-5.9375
Cypriots,-6.1875,-6.1875
Acalyptrate,-5.84375,-5.84375
Monadnock,-5.59375,-5.59375
Algedi,-5.59375,-5.59375
Monoculture,-5.59375,-5.59375
Indiglucin,-5.59375,-5.59375
Zippiest,-5.34375,-5.34375
Lymphatic,-5.46875,-5.46875
Woollenize,-6.09375,-6.09375
Evilnesses,-5.59375,-5.59375
Polysemia,-6.21875,-6.21875
Transferror,-5.71875,-5.71875
Bandboxes,-5.71875,-5.71875
Unsplenetic,-5.34375,-5.34375
Whalelike,-5.9375,-5.9375
Saddlebows,-5.84375,-5.84375
Fluorographic,-5.8125,-5.8125
Pericecitis,-5.46875,-5.46875
Minerologist,-5.59375,-5.59375
Bellower,-5.375,-5.375
Lecithal,-5.6875,-5.6875
Girlies,-6.34375,-6.34375
Margullie,-5.84375,-5.84375
Shingon,-5.84375,-5.84375
Shirlcock,-5.59375,-5.59375
Sorbitize,-6.09375,-6.09375
Insack,-5.9375,-5.9375
Plowman,-5.71875,-5.71875
Tormentous,-5.8125,-5.8125
Immunise,-5.96875,-5.96875
Undarken,-5.6875,-5.6875
Suboptical,-5.625,-5.625
Roughie,-5.71875,-5.71875
Perquisitor,-5.46875,-5.46875
Materiels,-5.625,-5.625
Votresses,-5.71875,-5.71875
Backplane,-5.84375,-5.84375
Suboctile,-5.8125,-5.8125
Accedence,-5.625,-5.625
Othertimes,-6.09375,-6.09375
Tammies,-5.71875,-5.71875
Exclusivistic,-5.875,-5.875
Meltage,-5.8125,-5.8125
Concumbency,-5.84375,-5.84375
Linelet,-6.0625,-6.0625
Hypolocrian,-5.84375,-5.84375
Coelector,-5.84375,-5.84375
Octaechos,-5.84375,-5.84375
Allegorist,-5.46875,-5.46875
Weatherability,-6.0625,-6.0625
Apersee,-5.71875,-5.71875
Thyreoitis,-6.21875,-6.21875
Roomkeeper,-5.59375,-5.59375
Folktale,-5.84375,-5.84375
Uromeric,-5.84375,-5.84375
Facultate,-6.21875,-6.21875
Rewager,-5.71875,-5.71875
Isologs,-5.96875,-5.96875
Frumpiest,-5.21875,-5.21875
Liebfraumilch,-5.59375,-5.59375
Arthrocele,-5.71875,-5.71875
Flytiers,-5.96875,-5.96875
Accentors,-5.84375,-5.84375
Marvellous,-5.8125,-5.8125
Oculli,-5.71875,-5.71875
Alsweill,-5.6875,-5.6875
Dialytic,-5.84375,-5.84375
Pleinairism,-6.09375,-6.09375
Brattiest,-5.59375,-5.59375
Parentality,-5.84375,-5.84375
Reabsorb,-5.71875,-5.71875
Diagnostician,-5.46875,-5.46875
Kinderhook,-5.71875,-5.71875
Rupees,-5.84375,-5.84375
Multigerm,-5.8125,-5.8125
Barleybird,-5.71875,-5.71875
Discina,-5.84375,-5.84375
Accessions,-5.84375,-5.84375
Lobber,-5.6875,-5.6875
Improvisers,-5.96875,-5.96875
Siphonata,-5.71875,-5.71875
Stegosaurs,-5.59375,-5.59375
Typhomalaria,-5.84375,-5.84375
Landless,-5.8125,-5.8125
Unoccupancy,-5.84375,-5.84375
Archpriesthood,-5.96875,-5.96875
Laterodorsal,-5.96875,-5.96875
Syringes,-5.625,-5.625
Epikia,-5.71875,-5.71875
Expansion,-5.625,-5.625
Seismologist,-5.6875,-5.6875
Bindings,-6.0625,-6.0625
Conkanee,-5.59375,-5.59375
Tineoid,-5.71875,-5.71875
Chloralum,-5.8125,-5.8125
Regularizer,-5.625,-5.625
Piqueur,-5.71875,-5.71875
Monograptid,-5.46875,-5.46875
Estafette,-5.9375,-5.9375
Misesteem,-5.8125,-5.8125
Imploratory,-5.625,-5.625
Paleophytic,-5.8125,-5.8125
Saxicole,-5.96875,-5.96875
Storms,-6.09375,-6.09375
Erasures,-5.59375,-5.59375
Subcubical,-5.71875,-5.71875
Larchen,-5.84375,-5.84375
Architricline,-5.75,-5.75
Octodentate,-5.46875,-5.46875
Mesopodium,-5.96875,-5.96875
Tricolic,-5.8125,-5.8125
Shadowless,-5.46875,-5.46875
Idealistic,-5.59375,-5.59375
Cementmaker,-5.84375,-5.84375
Astrogeny,-5.84375,-5.84375
Lightface,-5.59375,-5.59375
Recurrence,-5.71875,-5.71875
Prevost,-5.84375,-5.84375
Middleman,-5.71875,-5.71875
Foederatus,-6.21875,-6.21875
Mythify,-6.0625,-6.0625
Transcriptions,-5.96875,-5.96875
Nonsubsidiary,-5.71875,-5.71875
Manometries,-5.75,-5.75
Vanillinic,-5.8125,-5.8125
Uruguay,-6.21875,-6.21875
Macrozamia,-6.1875,-6.1875
Vivandiere,-5.6875,-5.6875
Borghese,-5.59375,-5.59375
Scapegoater,-5.84375,-5.84375
Schungite,-5.71875,-5.71875
Sedative,-5.71875,-5.71875
Hemocoelic,-5.71875,-5.71875
Chorizontal,-6.1875,-6.1875
Hatracks,-5.96875,-5.96875
Dejects,-5.96875,-5.96875
Rattles,-5.8125,-5.8125
Depersonalise,-5.71875,-5.71875
Rougeot,-5.84375,-5.84375
Phonol,-5.625,-5.625
Segregator,-5.71875,-5.71875
Misseats,-5.71875,-5.71875
Shashlik,-5.9375,-5.9375
Sublinguae,-5.96875,-5.96875
Kicker,-5.46875,-5.46875
Staccatos,-5.96875,-5.96875
Quatres,-5.8125,-5.8125
Mestizoes,-6.21875,-6.21875
Eliminations,-5.59375,-5.59375
Harebottle,-5.6875,-5.6875
Sarada,-5.4375,-5.4375
Neoplatonician,-5.96875,-5.96875
Spenserian,-5.46875,-5.46875
Halophytic,-5.5,-5.5
Emendandum,-6.09375,-6.09375
Ceratium,-5.46875,-5.46875
Pajamahs,-6.09375,-6.09375
Seminvariant,-5.5,-5.5
Sturshum,-5.6875,-5.6875
Torchlike,-5.84375,-5.84375
Lowbrows,-5.46875,-5.46875
Shoesmith,-5.84375,-5.84375
Rhamnal,-5.9375,-5.9375
Honeysuck,-5.6875,-5.6875
Wahima,-5.71875,-5.71875
Bretonian,-5.71875,-5.71875
Tendon,-5.6875,-5.6875
Thrombectomies,-6.34375,-6.34375
Riggald,-5.8125,-5.8125
Streamlike,-5.96875,-5.96875
Otoconia,-5.96875,-5.96875
Puffers,-5.84375,-5.84375
Clavicytheria,-5.71875,-5.71875
Battailous,-5.71875,-5.71875
Gynaecea,-5.59375,-5.59375
Connectivity,-5.96875,-5.96875
Deanship,-6.21875,-6.21875
Zibeline,-5.96875,-5.96875
Enablers,-6.34375,-6.34375
Hillary,-5.8125,-5.8125
Estadel,-6.0625,-6.0625
Mouton,-5.96875,-5.96875
Umbibilici,-5.71875,-5.71875
Predefrayal,-5.5,-5.5
Contemplators,-6.34375,-6.34375
Jesuitess,-5.625,-5.625
Nawabs,-6.09375,-6.09375
Airbrushes,-5.8125,-5.8125
Fugate,-5.59375,-5.59375
Pedrero,-6.09375,-6.09375
Disappearances,-5.96875,-5.96875
Deckers,-5.71875,-5.71875
Fashion,-6.3125,-6.3125
Bromellite,-5.6875,-5.6875
Generalise,-6.21875,-6.21875
Menthene,-5.96875,-5.96875
Reality,-6.09375,-6.09375
Overdiscuss,-5.9375,-5.9375
Quincubitalism,-5.96875,-5.96875
Psetta,-5.59375,-5.59375
Archpuritan,-5.375,-5.375
Communism,-5.84375,-5.84375
Stanes,-5.84375,-5.84375
Warranter,-5.8125,-5.8125
Dextrotropous,-5.71875,-5.71875
Undertide,-5.5,-5.5
Blindeyes,-5.96875,-5.96875
Baniwa,-5.84375,-5.84375
Benadryl,-6.09375,-6.09375
Unproverbial,-5.71875,-5.71875
Clientelage,-5.84375,-5.84375
Hypophyseal,-5.9375,-5.9375
Limpsey,-5.96875,-5.96875
Thyreoglossal,-5.84375,-5.84375
Achier,-5.71875,-5.71875
Allows,-5.9375,-5.9375
Withtee,-5.84375,-5.84375
Vulpeculid,-5.71875,-5.71875
Sciatherical,-5.9375,-5.9375
Suburbias,-5.96875,-5.96875
Cissoid,-5.6875,-5.6875
Trimesyl,-5.84375,-5.84375
Parture,-5.84375,-5.84375
Combative,-5.8125,-5.8125
Myzostomida,-5.96875,-5.96875
Oinomels,-5.84375,-5.84375
Conceptacle,-5.625,-5.625
Enterobiasis,-6.1875,-6.1875
Chlorines,-5.59375,-5.59375
Ephorates,-5.96875,-5.96875
Bostryx,-6.09375,-6.09375
Tabardillo,-5.84375,-5.84375
Androphyll,-5.84375,-5.84375
Verbomaniac,-5.71875,-5.71875
Dantonesque,-5.71875,-5.71875
Protomammalian,-5.625,-5.625
Reconfigures,-5.8125,-5.8125
Nephele,-5.71875,-5.71875
Sternoglossal,-5.84375,-5.84375
Opisthodont,-6.09375,-6.09375
Myiosis,-5.84375,-5.84375
Ariole,-5.84375,-5.84375
Dohter,-5.59375,-5.59375
Restricts,-5.71875,-5.71875
Electroimpulse,-5.71875,-5.71875
Oversimple,-5.71875,-5.71875
Nongame,-5.8125,-5.8125
Superlabial,-5.8125,-5.8125
Titanous,-5.9375,-5.9375
Entohyal,-5.84375,-5.84375
Triseriatim,-5.84375,-5.84375
Deringa,-5.8125,-5.8125
Launchers,-5.96875,-5.96875
Quasky,-5.71875,-5.71875
Attacco,-6.1875,-6.1875
Rinsings,-5.46875,-5.46875
Physocarpous,-5.625,-5.625
Dispensations,-6.09375,-6.09375
Smutchiest,-5.34375,-5.34375
Maladjustive,-5.46875,-5.46875
Cardel,-5.8125,-5.8125
Tulipomaniac,-5.96875,-5.96875
Homogenetical,-5.625,-5.625
Overtarry,-5.71875,-5.71875
Humpty,-5.59375,-5.59375
Linchbolt,-5.96875,-5.96875
Unfixative,-5.71875,-5.71875
Legpiece,-5.59375,-5.59375
Sonoriferous,-5.71875,-5.71875
Osphyalgic,-6.09375,-6.09375
Portgreve,-5.46875,-5.46875
Uncontinual,-5.59375,-5.59375
Gynaecia,-5.71875,-5.71875
Hotsprings,-5.34375,-5.34375
Extravert,-5.84375,-5.84375
Anisometric,-6.09375,-6.09375
Zygomaticus,-5.625,-5.625
Huttonianism,-6.34375,-6.34375
Anarthrous,-5.84375,-5.84375
Reforest,-5.6875,-5.6875
Compliance,-5.71875,-5.71875
Parricidal,-5.71875,-5.71875
Retinochorioid,-5.8125,-5.8125
Shudders,-5.59375,-5.59375
Slaverer,-5.5,-5.5
Suicidal,-5.46875,-5.46875
Ampelography,-5.96875,-5.96875
Dipsopathy,-5.84375,-5.84375
Episternal,-5.71875,-5.71875
Broncholith,-5.71875,-5.71875
Merluccius,-5.59375,-5.59375
Incondite,-5.71875,-5.71875
Cyclostome,-5.59375,-5.59375
Iconophilism,-6.3125,-6.3125
Nondescript,-5.5625,-5.5625
Megalesian,-5.96875,-5.96875
Hydrargyrism,-5.59375,-5.59375
Noncancerous,-5.46875,-5.46875
Exhaust,-5.84375,-5.84375
Paneulogism,-5.84375,-5.84375
Maoists,-6.21875,-6.21875
Selfism,-6.21875,-6.21875
Nonsingularity,-5.8125,-5.8125
Intime,-5.96875,-5.96875
